Date,Employee ID,Employee Name,Role,Department,Entity,Seniority Level,Headcount,Base Salary,Bonus,Total Compensation,Attrition Flag,New Hire Flag,Budgeted Salary,Budgeted Headcount
2024-01-01,EMP06412,Employee_6412,UX Researcher,R&D,SummonStorm BR,Junior,1,2958.02,474.57,3432.59,0,0,2989.0813677541582,1
2024-01-01,EMP06413,Employee_6413,Game Designer,R&D,SummonStorm BR,Junior,1,3221.61,596.1,3817.71,0,0,3346.1278732061596,1
2024-01-01,EMP06414,Employee_6414,Localization Lead,Human Resources,SummonStorm BR,Senior,1,2325.5,383.16,2708.66,0,0,2424.1446170710087,1
2024-01-01,EMP06415,Employee_6415,Backend Engineer,Human Resources,SummonStorm BR,Mid,1,2848.6,160.42,3009.02,0,0,2975.9798134549046,1
2024-01-01,EMP06416,Employee_6416,LiveOps Analyst,Human Resources,SummonStorm BR,Lead,1,3637.88,323.92,3961.8,0,0,3571.8590880637817,1
2024-01-01,EMP06417,Employee_6417,Support Agent,Human Resources,SummonStorm BR,Junior,1,4229.92,419.55,4649.47,0,0,4422.616494077274,1
2024-01-01,EMP06418,Employee_6418,Backend Engineer,Human Resources,SummonStorm BR,Senior,1,3711.8,812.47,4524.27,0,1,3609.2718967052006,1
2024-01-01,EMP06419,Employee_6419,Backend Engineer,Marketing,SummonStorm BR,Junior,1,2631.25,651.72,3282.9700000000003,0,0,2743.857654418097,1
2024-01-01,EMP06420,Employee_6420,Backend Engineer,Marketing,SummonStorm BR,Junior,1,4348.3,1014.28,5362.58,0,0,4140.130145390109,1
2024-01-01,EMP06421,Employee_6421,Backend Engineer,Marketing,SummonStorm BR,Junior,1,4126.0,714.6,4840.6,0,0,4362.163923179628,1
2024-01-01,EMP06422,Employee_6422,UX Researcher,H.R.,SummonStorm BR,Mid,1,5710.77,976.28,6687.05,0,0,6256.214182758963,1
2024-01-01,EMP06423,Employee_6423,LiveOps Analyst,Marketing,SummonStorm BR,Senior,1,2566.99,221.03,2788.02,0,0,2670.2636591305422,1
2024-01-01,EMP06424,Employee_6424,Support Agent,Marketing,SummonStorm BR,Lead,1,4299.59,929.44,5229.030000000001,0,0,4568.40501827041,0
2024-01-01,EMP06425,Employee_6425,Support Agent,Marketing,SummonStorm BR,Senior,1,3320.48,347.02,3667.5,0,1,3638.913912684171,1
2024-01-01,EMP06426,Employee_6426,Game Designer,LiveOps,SummonStorm BR,Junior,1,3164.01,338.28,3502.29,0,0,3148.0351799914165,1
2024-01-01,EMP06427,Employee_6427,UX Researcher,LiveOps,SummonStorm BR,Senior,1,4078.22,768.01,4846.23,0,0,4051.534770702735,1
2024-01-01,EMP06428,Employee_6428,Backend Engineer,LiveOps,SummonStorm BR,Junior,1,3876.33,269.82,4146.15,0,0,3848.6400245431173,0
2024-01-01,EMP06429,Employee_6429,Backend Engineer,LiveOps,SummonStorm BR,Junior,1,3351.45,446.93,3798.3799999999997,0,1,3418.96122874989,1
2024-01-01,EMP06430,Employee_6430,UX Researcher,LiveOps,SummonStorm BR,Lead,1,4468.28,381.24,4849.5199999999995,0,0,4818.3994803108235,1
2024-01-01,EMP06431,Employee_6431,Game Designer,BI & Analytics,SummonStorm BR,Lead,1,4926.89,291.9,5218.79,0,0,5102.266175190206,1
2024-01-01,EMP06432,Employee_6432,Game Designer,BI & Analytics,SummonStorm BR,Lead,1,4708.11,1029.46,5737.57,0,0,5157.018487072144,1
2024-01-01,EMP06433,Employee_6433,Game Designer,BI & Analytics,SummonStorm BR,Mid,1,3827.8,453.89,4281.6900000000005,0,0,3939.629092526842,1
2024-01-01,EMP06434,Employee_6434,Backend Engineer,BI & Analytics,SummonStorm BR,Senior,1,3153.93,523.6,3677.5299999999997,0,0,3435.0597494388044,1
2024-01-01,EMP06435,Employee_6435,LiveOps Analyst,BI & Analytics,SummonStorm BR,Senior,1,4424.43,548.44,4972.870000000001,0,0,4825.138820993771,1
2024-01-01,EMP06436,Employee_6436,Localization Lead,Infrastructure,SummonStorm BR,Mid,1,2616.11,564.4,3180.51,0,0,2696.705156993221,1
2024-01-01,EMP06437,Employee_6437,Support Agent,Infrastructure,SummonStorm BR,Lead,1,4348.96,706.58,5055.54,0,0,4221.510350375846,1
2024-01-01,EMP06438,Employee_6438,Localization Lead,Infrastructure,SummonStorm BR,Mid,1,3000.78,472.31,3473.09,0,0,3258.1928886384903,1
2024-01-01,EMP06439,Employee_6439,Backend Engineer,Infrastructure,SummonStorm BR,Lead,1,4277.91,304.16,4582.07,0,1,4570.364962350467,1
2024-01-01,EMP06440,Employee_6440,Localization Lead,Infrastructure,SummonStorm BR,Junior,1,4360.63,291.67,4652.3,0,0,4704.045987811623,1
2024-02-01,EMP06441,Employee_6441,Game Designer,R&D,Tapstorm SG,Mid,1,5201.95,332.7,5534.65,0,0,5379.185651807613,1
2024-02-01,EMP06442,Employee_6442,Backend Engineer,R&D,Tapstorm SG,Junior,1,4039.49,293.34,4332.83,0,0,4377.900636552412,0
2024-02-01,EMP06443,Employee_6443,Backend Engineer,R&D,Tapstorm SG,Lead,1,3706.97,435.44,4142.41,0,0,3851.0549046761694,1
2024-02-01,EMP06444,Employee_6444,Support Agent,R&D,Tapstorm SG,Mid,1,2088.35,350.66,2439.0099999999998,0,0,2044.3704417409915,1
2024-02-01,EMP06445,Employee_6445,UX Researcher,R&D,Tapstorm SG,Mid,1,3210.43,274.43,3484.8599999999997,0,0,3323.678562893197,1
2024-02-01,EMP06446,Employee_6446,LiveOps Analyst,R&D,Tapstorm SG,Lead,1,4962.25,550.56,5512.8099999999995,0,0,4725.314999448259,1
2024-02-01,EMP06447,Employee_6447,Support Agent,Human Resources,Tapstorm SG,Senior,1,2498.21,537.53,3035.74,0,0,2691.716837461127,1
2024-02-01,EMP06448,Employee_6448,LiveOps Analyst,Human Resources,Tapstorm SG,Mid,1,4926.17,519.32,5445.49,0,0,5352.427570799325,1
2024-02-01,EMP06449,Employee_6449,LiveOps Analyst,Human Resources,Tapstorm SG,Mid,1,3063.28,538.78,3602.0600000000004,0,0,3116.615888068191,1
2024-02-01,EMP06450,Employee_6450,Backend Engineer,Human Resources,Tapstorm SG,Junior,1,3753.39,831.71,4585.1,0,0,3822.0840984880606,1
2024-02-01,EMP06451,Employee_6451,Localization Lead,Human Resources,Tapstorm SG,Mid,1,4192.72,619.83,4812.55,0,0,4534.487475512132,1
2024-02-01,EMP06452,Employee_6452,UX Researcher,Marketing,Tapstorm SG,Junior,1,4390.2,925.15,5315.349999999999,0,0,4574.324036723478,1
2024-02-01,EMP06453,Employee_6453,LiveOps Analyst,Marketing,Tapstorm SG,Mid,1,2024.55,431.15,2455.7,0,0,2037.3570403806898,1
2024-02-01,EMP06454,Employee_6454,UX Researcher,Marketing,Tapstorm SG,Mid,1,3494.55,304.96,3799.51,0,0,3739.7985864023626,1
2024-02-01,EMP06455,Employee_6455,UX Researcher,Marketing,Tapstorm SG,Junior,1,3377.66,239.24,3616.8999999999996,0,0,3349.2082806008734,1
2024-02-01,EMP06456,Employee_6456,Game Designer,Marketing,Tapstorm SG,Mid,1,3802.67,581.33,4384.0,0,0,3993.9648900436396,1
2024-02-01,EMP06457,Employee_6457,LiveOps Analyst,Marketing,Tapstorm SG,Lead,1,3505.74,638.07,4143.8099999999995,0,0,3479.675856357603,1
2024-02-01,EMP06458,Employee_6458,Localization Lead,LiveOps,Tapstorm SG,Mid,1,4088.12,356.84,4444.96,0,0,4472.30517786658,1
2024-02-01,EMP06459,Employee_6459,Support Agent,LiveOps,Tapstorm SG,Mid,1,2651.01,658.24,3309.25,0,0,2690.053320393895,1
2024-02-01,EMP06460,Employee_6460,Game Designer,LiveOps,Tapstorm SG,Lead,1,3363.41,713.57,4076.98,0,1,3547.5757758831433,0
2024-02-01,EMP06461,Employee_6461,Game Designer,LiveOps,Tapstorm SG,Mid,1,4068.29,315.3,4383.59,0,0,4271.108046748916,1
2024-02-01,EMP06462,Employee_6462,UX Researcher,LiveOps,Tapstorm SG,Mid,1,4328.95,972.92,5301.87,0,0,4647.898160202472,1
2024-02-01,EMP06463,Employee_6463,LiveOps Analyst,LiveOps,Tapstorm SG,Lead,1,3933.97,887.48,4821.45,0,0,4121.892882376562,1
2024-02-01,EMP06464,Employee_6464,Localization Lead,BI & Analytics,Tapstorm SG,Senior,1,3275.35,714.8,3990.1499999999996,0,0,3328.6008864546257,1
2024-02-01,EMP06465,Employee_6465,Localization Lead,BI & Analytics,Tapstorm SG,Senior,1,5403.0,869.68,6272.68,0,1,5329.600783552732,0
2024-02-01,EMP06466,Employee_6466,UX Researcher,BI & Analytics,Tapstorm SG,Junior,1,4409.56,261.29,4670.85,0,1,4519.916824650807,1
2024-02-01,EMP06467,Employee_6467,LiveOps Analyst,BI & Analytics,Tapstorm SG,Mid,1,3584.53,375.91,3960.44,0,0,3638.6362823202667,1
2024-02-01,EMP06468,Employee_6468,Localization Lead,BI & Analytics,Tapstorm SG,Mid,1,4691.72,597.39,5289.110000000001,0,0,4657.554771241115,1
2024-02-01,EMP06469,Employee_6469,Backend Engineer,Infrastructure,Tapstorm SG,Junior,1,3270.68,799.09,4069.77,0,0,3357.2025002775686,1
2024-02-01,EMP06470,Employee_6470,Backend Engineer,Infrastructure,Tapstorm SG,Junior,1,4243.7,789.83,5033.53,0,0,4168.048366376725,1
2024-02-01,EMP06471,Employee_6471,Game Designer,Infrastructure,Tapstorm SG,Senior,1,3132.44,592.17,3724.61,0,0,2983.4162423772063,1
2024-02-01,EMP06472,Employee_6472,LiveOps Analyst,Infrastructure,Tapstorm SG,Lead,1,4239.18,744.21,4983.39,1,0,4499.607710006891,1
2024-02-01,EMP06473,Employee_6473,Backend Engineer,Infrastructure,Tapstorm SG,Senior,1,3371.51,826.16,4197.67,0,0,3646.0241851681435,1
2024-02-01,EMP06474,Employee_6474,UX Researcher,Infrastructure,Tapstorm SG,Senior,1,2907.62,243.36,3150.98,0,1,2960.994302868169,1
2024-02-01,EMP06475,Employee_6475,LiveOps Analyst,Infrastructure,Tapstorm SG,Lead,1,3770.11,585.35,4355.46,0,0,4101.652217422457,1
2024-02-01,EMP06476,Employee_6476,LiveOps Analyst,R&D,TapForge CN,Senior,1,4525.31,1058.65,5583.960000000001,0,0,4888.807470205228,1
2024-02-01,EMP06477,Employee_6477,Localization Lead,R&D,TapForge CN,Lead,1,3272.58,300.17,3572.75,0,0,3405.4686933908984,1
2024-02-01,EMP06478,Employee_6478,UX Researcher,R&D,TapForge CN,Mid,1,2750.19,438.82,3189.01,0,0,2769.411604817386,1
2024-02-01,EMP06479,Employee_6479,Localization Lead,R&D,TapForge CN,Mid,1,2183.32,344.65,2527.9700000000003,0,0,2277.483924793458,1
2024-02-01,EMP06480,Employee_6480,Backend Engineer,R&D,TapForge CN,Junior,1,1716.43,299.49,2015.92,0,0,1826.683950551153,1
2024-02-01,EMP06481,Employee_6481,Localization Lead,R&D,TapForge CN,Lead,1,2526.89,551.73,3078.62,0,0,2706.9491582888304,1
2024-02-01,EMP06482,Employee_6482,UX Researcher,R&D,TapForge CN,Lead,1,2288.51,468.21,2756.7200000000003,0,0,2475.2050200555395,1
2024-02-01,EMP06483,Employee_6483,LiveOps Analyst,Human Resources,TapForge CN,Senior,1,3247.36,468.75,3716.11,0,0,3093.5864911156646,1
2024-02-01,EMP06484,Employee_6484,Localization Lead,Human Resources,TapForge CN,Senior,1,4096.09,702.1,4798.1900000000005,0,0,4137.90572258983,1
2024-02-01,EMP06485,Employee_6485,Game Designer,Human Resources,TapForge CN,Senior,1,5026.22,800.33,5826.55,0,0,5365.4146254405405,1
2024-02-01,EMP06486,Employee_6486,LiveOps Analyst,Human Resources,TapForge CN,Senior,1,3497.96,330.37,3828.33,0,0,3613.7735821259407,1
2024-02-01,EMP06487,Employee_6487,Localization Lead,Marketing,TapForge CN,Lead,1,3649.9,543.25,4193.15,0,0,3862.788303742486,1
2024-02-01,EMP06488,Employee_6488,Backend Engineer,Marketing,TapForge CN,Senior,1,4374.39,249.13,4623.52,0,0,4625.728895897246,1
2024-02-01,EMP06489,Employee_6489,Localization Lead,Marketing,TapForge CN,Senior,1,2350.24,340.05,2690.29,0,0,2409.552341406751,0
2024-02-01,EMP06490,Employee_6490,Localization Lead,Marketing,TapForge CN,Senior,1,4125.22,801.58,4926.8,0,0,4476.272853125042,1
2024-02-01,EMP06491,Employee_6491,Game Designer,Marketing,TapForge CN,Senior,1,4627.55,729.06,5356.610000000001,0,0,4670.683893907235,1
2024-02-01,EMP06492,Employee_6492,UX Researcher,LiveOps,TapForge CN,Junior,1,4042.4,240.65,4283.05,0,0,4431.311283789918,1
2024-02-01,EMP06493,Employee_6493,Support Agent,LiveOps,TapForge CN,Junior,1,4343.8,1050.1,5393.9,0,0,4379.394143834792,1
2024-02-01,EMP06494,Employee_6494,Localization Lead,LiveOps,TapForge CN,Mid,1,2541.44,544.6,3086.04,0,0,2543.0054431989956,0
2024-02-01,EMP06495,Employee_6495,Game Designer,LiveOps,TapForge CN,Lead,1,2496.92,254.03,2750.9500000000003,0,0,2707.8694246845844,1
2024-02-01,EMP06496,Employee_6496,Support Agent,LiveOps,TapForge CN,Lead,1,3385.08,731.22,4116.3,0,0,3215.8973313059973,1
2024-02-01,EMP06497,Employee_6497,LiveOps Analyst,LiveOps,TapForge CN,Lead,1,3383.49,796.88,4180.37,0,0,3516.947351353591,0
2024-02-01,EMP06498,Employee_6498,UX Researcher,LiveOps,TapForge CN,Senior,1,4687.41,595.79,5283.2,0,0,4970.295245072104,1
2024-02-01,EMP06499,Employee_6499,Backend Engineer,BI & Analytics,TapForge CN,Mid,1,3029.93,417.18,3447.1099999999997,0,0,2930.1624147635434,0
2024-02-01,EMP06500,Employee_6500,Backend Engineer,BI & Analytics,TapForge CN,Lead,1,4629.18,275.91,4905.09,0,0,4948.537581705864,1
2024-02-01,EMP06501,Employee_6501,Support Agent,BI & Analytics,TapForge CN,Mid,1,3061.34,465.21,3526.55,0,0,3167.797234585717,1
2024-02-01,EMP06502,Employee_6502,Localization Lead,BI & Analytics,TapForge CN,Junior,1,2972.8,691.21,3664.01,0,0,3227.0418065338818,1
2024-02-01,EMP06503,Employee_6503,Backend Engineer,BI & Analytics,TapForge CN,Junior,1,4246.28,937.46,5183.74,0,0,4491.5285103180595,1
2024-02-01,EMP06504,Employee_6504,Backend Engineer,BI & Analytics,TapForge CN,Mid,1,2443.2,180.24,2623.4399999999996,0,1,2599.9289139417597,1
2024-02-01,EMP06505,Employee_6505,LiveOps Analyst,BI & Analytics,TapForge CN,Senior,1,4489.22,744.83,5234.05,0,0,4889.492807624118,1
2024-02-01,EMP06506,Employee_6506,Backend Engineer,Infrastructure,TapForge CN,Lead,1,3440.28,550.57,3990.8500000000004,0,0,3712.417113200546,1
2024-02-01,EMP06507,Employee_6507,LiveOps Analyst,Infrastructure,TapForge CN,Mid,1,5496.19,300.52,5796.709999999999,0,0,5306.324286750958,1
2024-02-01,EMP06508,Employee_6508,Support Agent,Infrastructure,TapForge CN,Senior,1,3441.4,287.32,3728.7200000000003,0,0,3723.3299719045135,0
2024-02-01,EMP06509,Employee_6509,Game Designer,Infrastructure,TapForge CN,Lead,1,3436.1,265.04,3701.14,1,0,3706.642673021978,0
2024-02-01,EMP06510,Employee_6510,Localization Lead,Infrastructure,TapForge CN,Junior,1,4179.7,669.15,4848.849999999999,0,0,4573.248285740401,1
2024-02-01,EMP06511,Employee_6511,Backend Engineer,Infrastructure,TapForge CN,Senior,1,3696.07,608.08,4304.150000000001,0,0,3885.9626061693925,0
2024-02-01,EMP06512,Employee_6512,Support Agent,R&D,WhaleCare PH,Mid,1,4411.07,760.22,5171.29,0,0,4379.622318210353,1
2024-02-01,EMP06513,Employee_6513,Game Designer,R&D,WhaleCare PH,Lead,1,5161.99,867.98,6029.969999999999,0,0,5467.893904079493,1
2024-02-01,EMP06514,Employee_6514,Localization Lead,R&D,WhaleCare PH,Senior,1,3343.79,177.96,3521.75,0,0,3651.373355796551,1
2024-02-01,EMP06515,Employee_6515,LiveOps Analyst,R&D,WhaleCare PH,Lead,1,3540.52,528.13,4068.65,0,0,3601.914463819289,1
2024-02-01,EMP06516,Employee_6516,Backend Engineer,R&D,WhaleCare PH,Senior,1,4405.36,714.29,5119.65,0,0,4265.427909291424,1
2024-02-01,EMP06517,Employee_6517,Support Agent,R&D,WhaleCare PH,Senior,1,5928.25,309.48,6237.73,0,1,5912.308751340711,1
2024-02-01,EMP06518,Employee_6518,LiveOps Analyst,R&D,WhaleCare PH,Lead,1,4045.58,828.1,4873.68,0,0,4147.70486946102,1
2024-02-01,EMP06519,Employee_6519,LiveOps Analyst,Human Resources,WhaleCare PH,Mid,1,3294.94,278.53,3573.4700000000003,0,0,3510.806211313544,1
2024-02-01,EMP06520,Employee_6520,LiveOps Analyst,Human Resources,WhaleCare PH,Senior,1,5446.77,354.84,5801.610000000001,0,0,5811.366137992107,1
2024-02-01,EMP06521,Employee_6521,Localization Lead,Human Resources,WhaleCare PH,Senior,1,4205.94,430.19,4636.129999999999,0,0,4264.265150627382,1
2024-02-01,EMP06522,Employee_6522,Game Designer,H.R.,WhaleCare PH,Lead,1,4067.27,820.23,4887.5,0,0,4418.10432674625,1
2024-02-01,EMP06523,Employee_6523,Support Agent,Human Resources,WhaleCare PH,Mid,1,3390.87,822.39,4213.26,0,0,3223.6032619901316,1
2024-02-01,EMP06524,Employee_6524,Backend Engineer,Human Resources,WhaleCare PH,Junior,1,3395.69,753.48,4149.17,0,0,3443.56253372013,0
2024-02-01,EMP06525,Employee_6525,Game Designer,Marketing,WhaleCare PH,Senior,1,3632.05,774.96,4407.01,0,0,3899.639566123239,1
2024-02-01,EMP06526,Employee_6526,Support Agent,Marketing,WhaleCare PH,Junior,1,3232.87,169.16,3402.0299999999997,0,0,3362.0127772722117,1
2024-02-01,EMP06527,Employee_6527,UX Researcher,Marketing,WhaleCare PH,Senior,1,2833.88,642.36,3476.2400000000002,0,0,3004.7023472512064,1
2024-02-01,EMP06528,Employee_6528,LiveOps Analyst,Marketing,WhaleCare PH,Mid,1,5235.86,274.75,5510.61,1,0,5516.747793681554,1
2024-02-01,EMP06529,Employee_6529,LiveOps Analyst,Marketing,WhaleCare PH,Senior,1,3696.97,868.96,4565.93,0,0,3512.7287216248214,1
2024-02-01,EMP06530,Employee_6530,Localization Lead,LiveOps,WhaleCare PH,Senior,1,3611.42,354.0,3965.42,0,0,3767.7218957119435,1
2024-02-01,EMP06531,Employee_6531,Support Agent,LiveOps,WhaleCare PH,Junior,1,3891.96,389.36,4281.32,0,0,4072.0961253757973,1
2024-02-01,EMP06532,Employee_6532,Support Agent,LiveOps,WhaleCare PH,Senior,1,3190.63,445.51,3636.1400000000003,0,0,3253.8817769115867,1
2024-02-01,EMP06533,Employee_6533,UX Researcher,LiveOps,WhaleCare PH,Senior,1,2760.27,321.08,3081.35,0,1,2638.7950236277056,1
2024-02-01,EMP06534,Employee_6534,LiveOps Analyst,LiveOps,WhaleCare PH,Lead,1,5639.27,468.38,6107.650000000001,0,0,6076.58894254104,1
2024-02-01,EMP06535,Employee_6535,UX Researcher,LiveOps,WhaleCare PH,Mid,1,5010.49,428.71,5439.2,0,0,5285.154231721326,1
2024-02-01,EMP06536,Employee_6536,Support Agent,LiveOps,WhaleCare PH,Junior,1,3003.55,615.4,3618.9500000000003,0,0,2882.9210506091144,1
2024-02-01,EMP06537,Employee_6537,Support Agent,BI & Analytics,WhaleCare PH,Lead,1,2407.02,588.47,2995.49,0,0,2571.8096183768407,1
2024-02-01,EMP06538,Employee_6538,LiveOps Analyst,BI & Analytics,WhaleCare PH,Junior,1,4346.35,506.49,4852.84,0,0,4680.620706597395,1
2024-02-01,EMP06539,Employee_6539,Game Designer,BI & Analytics,WhaleCare PH,Junior,1,4508.07,717.38,5225.45,0,0,4673.221491055723,1
2024-02-01,EMP06540,Employee_6540,Localization Lead,BI & Analytics,WhaleCare PH,Junior,1,3263.71,732.35,3996.06,0,0,3491.8891423228874,0
2024-02-01,EMP06541,Employee_6541,Support Agent,BI & Analytics,WhaleCare PH,Junior,1,2872.37,384.3,3256.67,0,0,2804.2038150630337,1
2024-02-01,EMP06542,Employee_6542,Localization Lead,BI & Analytics,WhaleCare PH,Lead,1,2431.43,153.0,2584.43,0,0,2581.056744576235,1
2024-02-01,EMP06543,Employee_6543,Localization Lead,BI & Analytics,WhaleCare PH,Junior,1,1345.95,83.28,1429.23,0,0,1435.4769592332832,1
2024-02-01,EMP06544,Employee_6544,Support Agent,Infrastructure,WhaleCare PH,Mid,1,3275.82,213.25,3489.07,0,0,3206.711323707851,1
2024-02-01,EMP06545,Employee_6545,Localization Lead,Infrastructure,WhaleCare PH,Lead,1,4324.39,729.6,5053.990000000001,0,0,4346.38607358703,1
2024-02-01,EMP06546,Employee_6546,Backend Engineer,Infrastructure,WhaleCare PH,Mid,1,3707.5,205.62,3913.12,0,0,4018.6957729657083,1
2024-02-01,EMP06547,Employee_6547,LiveOps Analyst,Infrastructure,WhaleCare PH,Senior,1,4245.15,413.5,4658.65,0,0,4473.639787375567,1
2024-02-01,EMP06548,Employee_6548,Support Agent,Infrastructure,WhaleCare PH,Senior,1,3206.15,162.34,3368.4900000000002,0,0,3276.600661313906,0
2024-02-01,EMP06549,Employee_6549,Backend Engineer,Infrastructure,WhaleCare PH,Junior,1,4302.37,296.43,4598.8,0,0,4583.629830381413,1
2024-02-01,EMP06550,Employee_6550,LiveOps Analyst,Infrastructure,WhaleCare PH,Mid,1,3154.74,501.37,3656.1099999999997,0,1,3135.4670297839593,1
2024-02-01,EMP06551,Employee_6551,Localization Lead,R&D,SummonStorm BR,Lead,1,4187.94,364.47,4552.41,0,0,4422.18790440182,1
2024-02-01,EMP06552,Employee_6552,Game Designer,R&D,SummonStorm BR,Mid,1,3960.39,405.9,4366.29,1,0,3863.5760053506756,1
2024-02-01,EMP06553,Employee_6553,Support Agent,R&D,SummonStorm BR,Mid,1,3696.82,874.02,4570.84,0,1,4045.796304891138,1
2024-02-01,EMP06554,Employee_6554,Game Designer,R&D,SummonStorm BR,Mid,1,2373.67,409.51,2783.1800000000003,0,0,2592.67134807614,1
2024-02-01,EMP06555,Employee_6555,Localization Lead,R&D,SummonStorm BR,Lead,1,2477.74,411.12,2888.8599999999997,0,1,2446.991048884593,1
2024-02-01,EMP06556,Employee_6556,Support Agent,R&D,SummonStorm BR,Lead,1,5734.31,1219.69,6954.0,0,0,5454.584398781734,1
2024-02-01,EMP06557,Employee_6557,UX Researcher,Human Resources,SummonStorm BR,Lead,1,2391.34,149.11,2540.4500000000003,0,0,2273.5444730473,1
2024-02-01,EMP06558,Employee_6558,UX Researcher,Human Resources,SummonStorm BR,Senior,1,4960.81,1176.15,6136.960000000001,0,0,5138.149579624228,1
2024-02-01,EMP06559,Employee_6559,Backend Engineer,Human Resources,SummonStorm BR,Mid,1,3714.55,594.43,4308.9800000000005,0,0,3960.3918898349525,1
2024-02-01,EMP06560,Employee_6560,Game Designer,Human Resources,SummonStorm BR,Lead,1,3332.66,602.47,3935.13,0,0,3456.4032563271603,1
2024-02-01,EMP06561,Employee_6561,Backend Engineer,Human Resources,SummonStorm BR,Junior,1,3356.8,300.85,3657.65,0,0,3572.1920015152837,1
2024-02-01,EMP06562,Employee_6562,Backend Engineer,Human Resources,SummonStorm BR,Lead,1,4109.93,811.03,4920.96,0,0,4435.53651111434,1
2024-02-01,EMP06563,Employee_6563,Backend Engineer,Marketing,SummonStorm BR,Lead,1,3016.61,652.63,3669.2400000000002,0,0,3152.504489463215,1
2024-02-01,EMP06564,Employee_6564,Game Designer,Marketing,SummonStorm BR,Mid,1,4424.5,1008.07,5432.57,0,0,4218.070669640457,1
2024-02-01,EMP06565,Employee_6565,LiveOps Analyst,Marketing,SummonStorm BR,Junior,1,3308.5,364.67,3673.17,0,0,3314.065238858667,1
2024-02-01,EMP06566,Employee_6566,Game Designer,H.R.,SummonStorm BR,Senior,1,3609.5,405.97,4015.4700000000003,0,1,3779.595850797077,1
2024-02-01,EMP06567,Employee_6567,LiveOps Analyst,Marketing,SummonStorm BR,Mid,1,2940.29,195.9,3136.19,0,0,2854.3022215009114,1
2024-02-01,EMP06568,Employee_6568,Support Agent,Marketing,SummonStorm BR,Junior,1,3099.68,760.86,3860.54,0,0,3240.8553037406446,1
2024-02-01,EMP06569,Employee_6569,Game Designer,LiveOps,SummonStorm BR,Mid,1,4296.21,273.63,4569.84,0,0,4191.975524138074,1
2024-02-01,EMP06570,Employee_6570,UX Researcher,LiveOps,SummonStorm BR,Lead,1,4860.82,616.53,5477.349999999999,0,0,4855.642419886368,0
2024-02-01,EMP06571,Employee_6571,Backend Engineer,LiveOps,SummonStorm BR,Lead,1,3755.26,786.86,4542.12,0,0,3987.775514486654,1
2024-02-01,EMP06572,Employee_6572,Support Agent,LiveOps,SummonStorm BR,Mid,1,4666.1,588.22,5254.320000000001,0,0,4880.29189404927,1
2024-02-01,EMP06573,Employee_6573,Localization Lead,LiveOps,SummonStorm BR,Senior,1,3438.63,173.6,3612.23,0,0,3520.5630110975117,1
2024-02-01,EMP06574,Employee_6574,Backend Engineer,LiveOps,SummonStorm BR,Lead,1,3989.94,252.96,4242.9,0,0,3974.008663490355,1
2024-02-01,EMP06575,Employee_6575,Localization Lead,BI & Analytics,SummonStorm BR,Senior,1,3714.06,383.59,4097.65,0,0,3832.403817305952,1
2024-02-01,EMP06576,Employee_6576,Game Designer,BI & Analytics,SummonStorm BR,Lead,1,3145.12,479.33,3624.45,0,0,3106.26361296896,0
2024-02-01,EMP06577,Employee_6577,Game Designer,BI & Analytics,SummonStorm BR,Mid,1,4511.41,1006.44,5517.85,0,0,4738.3825855960895,1
2024-02-01,EMP06578,Employee_6578,LiveOps Analyst,BI & Analytics,SummonStorm BR,Mid,1,2404.59,262.97,2667.5600000000004,0,1,2488.5878551160863,1
2024-02-01,EMP06579,Employee_6579,LiveOps Analyst,BI & Analytics,SummonStorm BR,Junior,1,2654.12,171.12,2825.24,0,0,2735.035591322407,1
2024-02-01,EMP06580,Employee_6580,UX Researcher,BI & Analytics,SummonStorm BR,Lead,1,4886.89,591.32,5478.21,0,0,5146.846320117698,1
2024-02-01,EMP06581,Employee_6581,Backend Engineer,BI & Analytics,SummonStorm BR,Lead,1,2773.4,494.18,3267.58,0,0,3050.654977850695,0
2024-02-01,EMP06582,Employee_6582,LiveOps Analyst,Infrastructure,SummonStorm BR,Junior,1,2017.88,168.15,2186.03,0,0,1920.5931519981423,1
2024-02-01,EMP06583,Employee_6583,Game Designer,Infrastructure,SummonStorm BR,Lead,1,2399.31,350.07,2749.38,0,0,2484.3571120917154,1
2024-02-01,EMP06584,Employee_6584,Game Designer,Infrastructure,SummonStorm BR,Junior,1,1710.48,254.55,1965.03,0,0,1683.8227778410187,1
2024-02-01,EMP06585,Employee_6585,Game Designer,Infrastructure,SummonStorm BR,Lead,1,2824.9,404.87,3229.77,0,0,2782.0538872979946,1
2024-02-01,EMP06586,Employee_6586,UX Researcher,Infrastructure,SummonStorm BR,Lead,1,3347.53,623.41,3970.94,0,0,3217.7030145342587,1
2024-02-01,EMP06587,Employee_6587,UX Researcher,Infrastructure,SummonStorm BR,Mid,1,3608.05,348.25,3956.3,0,0,3902.116250215916,1
2024-02-01,EMP06588,Employee_6588,UX Researcher,Infrastructure,SummonStorm BR,Lead,1,5155.86,1150.99,6306.849999999999,0,0,5258.791012083123,1
2024-03-01,EMP06589,Employee_6589,Backend Engineer,R&D,Tapstorm SG,Junior,1,3298.01,617.54,3915.55,0,0,3466.5734933347285,1
2024-03-01,EMP06590,Employee_6590,Game Designer,R&D,Tapstorm SG,Junior,1,2907.37,552.76,3460.13,0,0,3101.507542444997,0
